id,title,original_title,original_language,language_name,release_date,release_year,release_month,decade,genres,primary_genre,num_genres,popularity,vote_average,vote_count,rating_tier,popularity_tier,budget,revenue,has_budget_data,has_revenue_data,profit,roi,runtime,primary_country,production_countries,num_spoken_languages,production_companies,overview_length,gdp_per_capita_usd,population,popularity_norm,vote_average_norm,vote_count_norm,budget_norm,revenue_norm,runtime_norm
9479,The Nightmare Before Christmas,The Nightmare Before Christmas,en,English,1993-10-09,1993,10,1990,Fantasy|Animation|Family,Fantasy,3,20.9524,7.835,10571,Good,Very High,18000000.0,75634409.0,True,True,57634409.0,3.201911611111111,76.0,US,US,1,Touchstone Pictures|Skellington Productions,54,26387.2937338171,259919000,0.1870815646277884,0.7946808510638297,0.2559542634715971,0.027322272968552358,0.025869359473381443,0.27346938775510204
10625,Mean Girls,Mean Girls,en,English,2004-04-30,2004,4,2000,Drama|Comedy,Drama,2,20.8908,7.229,9662,Good,Very High,17000000.0,130195052.0,True,True,113195052.0,6.658532470588235,97.0,US,US,4,Broadway Video|Paramount Pictures|M.G. Films,33,41724.6411982614,292805298,0.18620409674938035,0.6657446808510638,0.23384016542999636,0.02580436140951452,0.04453082633955476,0.35918367346938773
18785,The Hangover,The Hangover,en,English,2009-06-02,2009,6,2000,Comedy,Comedy,1,20.8871,7.337,18501,Good,Very High,35000000.0,469310836.0,True,True,434310836.0,12.408881028571429,100.0,US,US,1,Legendary Pictures|Green Hat Films|Warner Bros. Pictures,67,47194.9500893872,306771529,0.18615139169824224,0.688723404255319,0.4488748327454081,0.053126769472195634,0.1605191582019998,0.37142857142857144
772,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,en,English,1992-11-15,1992,11,1990,Comedy|Family|Adventure,Comedy,3,20.8583,6.8,10892,Good,Very High,18000000.0,358994850.0,True,True,340994850.0,18.944158333333334,120.0,US,US,2,20th Century Fox|Hughes Entertainment,58,25418.9907763319,256514000,0.18574114697586966,0.5744680851063829,0.2637635324169809,0.027322272968552358,0.12278759925486202,0.4530612244897959
370172,No Time to Die,No Time to Die,en,English,2021-09-29,2021,9,2020,Action|Thriller|Adventure,Action,3,20.7365,7.338,7371,Good,Very High,250000000.0,774153024.0,True,True,524153024.0,2.096612096,163.0,GB,GB|US,5,EON Productions|Metro-Goldwyn-Mayer,61,47695.6491523474,66978000,0.1840061536708356,0.6889361702127659,0.17810485342415763,0.3794777546653312,0.2647848354003748,0.6285714285714286
546554,Knives Out,Knives Out,en,English,2019-11-27,2019,11,2010,Comedy|Crime|Mystery,Comedy,3,20.6617,7.843,14480,Good,Very High,40000000.0,312897920.0,True,True,272897920.0,6.822448,131.0,US,US,2,MRC|T-Street,56,65227.9565911038,330226227,0.18294065696134015,0.7963829787234041,0.3510521834326724,0.06071632726738483,0.10702099012917209,0.49795918367346936
8966,Twilight,Twilight,en,English,2008-11-20,2008,11,2000,Fantasy|Drama|Romance,Fantasy,3,20.6099,6.3,14672,Mixed,Very High,37000000.0,393616788.0,True,True,356616788.0,9.638291567567567,122.0,GB,GB|US,1,Summit Entertainment|Temple Hill Entertainment|Maverick Films|Imprint Entertainment|Aura Films|Goldcrest Film Finance,48,47652.4030691881,61806995,0.18220278624540612,0.4680851063829787,0.3557231480355188,0.056162592590271315,0.13462939790869582,0.46122448979591835
667538,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,en,English,2023-06-06,2023,6,2020,Science Fiction|Adventure|Action,Science Fiction,3,20.5912,7.164,5421,Good,Very High,195000000.0,441381193.0,True,True,246381193.0,1.2634932974358974,127.0,US,US,3,Skydance Media|Paramount Pictures|di Bonaventura Pictures|Bay Films|New Republic Pictures|DeSanto/Murphy Productions|Hasbro,59,82586.7847707894,336755052,0.18193641206803227,0.6519148936170212,0.1306653691764992,0.29599261891824996,0.15096633626350925,0.4816326530612245
451156,Infidelity in Suburbia,Infidelity in Suburbia,en,English,2017-02-25,2017,2,2010,Thriller|TV Movie,Thriller,2,20.5763,6.2,163,Mixed,Very High,,,False,False,,,120.0,CA,CA,1,Annuit Coeptis Entertainment II|Johnson Production Group|Lifetime,34,45129.7335281051,36545075,0.1817241674026381,0.4468085106382979,0.0027490572923002067,,,0.4530612244897959
345,Eyes Wide Shut,Eyes Wide Shut,en,English,1999-07-16,1999,7,1990,Drama|Thriller|Mystery,Drama,3,20.5369,7.5,7298,Good,Very High,65000000.0,162517900.0,True,True,97517900.0,1.5002753846153847,159.0,GB,GB|US,1,Warner Bros. Pictures|Stanley Kubrick Productions|Pole Star|Hobby Films,47,28858.0065333126,58682466,0.18116292983105894,0.7234042553191489,0.17632891375745044,0.09866411624333082,0.05558626344230952,0.6122448979591837
637,Life Is Beautiful,La vita è bella,it,Italian,1997-12-20,1997,12,1990,Comedy|Drama,Comedy,2,20.5304,8.4,14242,Excellent,Very High,20000000.0,230098753.0,True,True,210098753.0,10.50493765,116.0,IT,IT,0,Mario e Vittorio Cecchi Gori - C.E.I.A.D.|Melampo Cinematografica,61,21883.9872666651,56890372,0.18107033987635682,0.9148936170212766,0.3452621335603941,0.03035809608662804,0.07870105424576888,0.43673469387755104
653346,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,en,English,2024-05-08,2024,5,2020,Science Fiction|Adventure|Action,Science Fiction,3,20.4752,7.053,4445,Good,Very High,160000000.0,397378150.0,True,True,237378150.0,1.4836134375,145.0,US,US,1,20th Century Studios|Oddball Entertainment|Jason T. Reed Productions|TSG Entertainment,66,86169.6641581917,340003797,0.18028403749180938,0.6282978723404254,0.10692129911203016,0.24286571435192558,0.1359159027677878,0.5551020408163265
940721,Godzilla Minus One,ゴジラ-1.0,ja,Japanese,2023-11-03,2023,11,2020,Science Fiction|Horror|Action,Science Fiction,3,20.4497,7.601,3410,Good,Very High,15000000.0,113676322.0,True,True,98676322.0,6.578421466666667,125.0,JP,JP,2,TOHO|TOHO Studios|Robot Communications,38,35215.003535366,124516650,0.17992079997720864,0.7448936170212765,0.08174188054981146,0.02276853829143884,0.03888089782668399,0.47346938775510206
38,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,en,English,2004-03-19,2004,3,2000,Science Fiction|Drama|Romance,Science Fiction,3,20.3771,8.1,16725,Excellent,Very High,20000000.0,72258126.0,True,True,52258126.0,2.6129063,108.0,US,US,1,Focus Features|Anonymous Content|This is that,46,41724.6411982614,292805298,0.17888664140622773,0.8510638297872338,0.4056684101690792,0.03035809608662804,0.024714563820857256,0.40408163265306124
752,V for Vendetta,V for Vendetta,en,English,2006-02-23,2006,2,2000,Action|Thriller|Science Fiction,Action,3,20.3445,7.9,15930,Good,Very High,54000000.0,134686457.0,True,True,80686457.0,1.4941936481481481,132.0,DE,DE|GB|US,1,Virtual Studios|Anarchos Productions|Silver Pictures|Fünfte Babelsberg Film|Warner Bros. Productions|DC Vertigo,56,36980.3349948954,82376451,0.17842226717187545,0.8085106382978723,0.38632769736041844,0.08196708909391459,0.046067029012057455,0.5020408163265306
598,City of God,Cidade de Deus,pt,Portuguese,2002-08-30,2002,8,2000,Drama|Crime,Drama,2,20.3324,8.4,8444,Excellent,Very High,3300000.0,30641770.0,True,True,27341770.0,8.28538484848485,129.0,BR,BR|FR|DE,1,O2 Filmes|VideoFilmes|Wild Bunch|Hank Levine Film & Music|Globo Filmes|Lumière,47,2855.94018885769,178503484,0.17824990741004532,0.9148936170212766,0.2042087337306897,0.0050089730506961165,0.010480452822845866,0.4897959183673469
298618,The Flash,The Flash,en,English,2023-06-13,2023,6,2020,Action|Science Fiction|Adventure,Action,3,20.3077,6.609,5250,Good,Very High,220000000.0,271333313.0,True,True,51333313.0,0.2333332409090909,144.0,US,US,3,Warner Bros. Pictures|Double Dream|The Disco Factory|DC Films,72,82586.7847707894,336755052,0.17789806558217716,0.5338297872340425,0.12650529132708915,0.333940407894196,0.09280457892712639,0.5510204081632653
75656,Now You See Me,Now You See Me,en,English,2013-05-29,2013,5,2010,Thriller|Crime,Thriller,2,20.2878,7.325,17118,Good,Very High,75000000.0,351723989.0,True,True,276723989.0,3.689653186666667,116.0,US,US,2,Summit Entertainment|K/O Paper Products,27,53297.3862901595,316726282,0.17761459787470446,0.6861702127659574,0.41522929084053034,0.11384323183370922,0.12030073465467665,0.43673469387755104
823464,Godzilla x Kong: The New Empire,Godzilla x Kong: The New Empire,en,English,2024-03-27,2024,3,2020,Action|Adventure|Science Fiction,Action,3,20.2807,7.04,4850,Good,Very High,150000000.0,571750016.0,True,True,421750016.0,2.811666773333333,115.0,US,US,0,Legendary Pictures,26,86169.6641581917,340003797,0.17751346115495287,0.6255319148936169,0.11677411507115923,0.2276865987615472,0.19555660017950663,0.4326530612244898
246655,X-Men: Apocalypse,X-Men: Apocalypse,en,English,2016-05-18,2016,5,2010,Science Fiction|Fantasy|Action,Science Fiction,3,20.2671,6.527,14101,Good,Very High,178000000.0,543934787.0,True,True,365934787.0,2.0558134101123597,144.0,US,US,6,The Donners' Company|Bad Hat Harry Productions|Genre Films|Hutch Parker Entertainment|20th Century Fox|Marvel Entertainment|TSG Entertainment,20,57976.628204291,324353340,0.17731973448049915,0.5163829787234042,0.3418318939301788,0.2701881224146067,0.1860429114504621,0.5510204081632653
618162,The Harder They Fall,The Harder They Fall,en,English,2021-10-22,2021,10,2020,Western,Western,1,20.2617,6.615,1244,Good,Very High,,,False,False,,,137.0,US,US,1,Overbrook Entertainment,27,71441.2319805947,332100166,0.1772428135950543,0.5351063829787234,0.029047561123950856,,,0.5224489795918368
278154,Ice Age: Collision Course,Ice Age: Collision Course,en,English,2016-06-23,2016,6,2010,Adventure|Animation|Family|Comedy|Science Fiction,Adventure,5,20.1784,6.1,4976,Mixed,Very High,105000000.0,408579038.0,True,True,303579038.0,2.891228933333333,95.0,US,US,1,Blue Sky Studios|20th Century Fox Animation,76,57976.628204291,324353340,0.17605623771402526,0.4255319148936169,0.11983943559177715,0.15938057860484442,0.13974696099567047,0.3510204081632653
893723,PAW Patrol: The Mighty Movie,PAW Patrol: The Mighty Movie,en,English,2023-09-21,2023,9,2020,Adventure|Animation|Comedy|Family|Science Fiction,Adventure,5,20.1578,6.932,593,Good,Very High,30000000.0,202231360.0,True,True,172231360.0,5.741045333333333,88.0,CA,CA|FR|US,1,Nickelodeon Movies|Spin Master|Paramount Pictures,21,54847.5370112652,40049088,0.17576279878066156,0.6025531914893617,0.013210071767424888,0.04553721167700644,0.069169523777623,0.3224489795918367
12219,12 Angry Men,12 Angry Men,en,English,1997-08-17,1997,8,1990,Drama|TV Movie,Drama,2,20.1517,7.698,470,Good,Very High,1750000.0,2000000.0,True,True,250000.0,0.14285714285714285,117.0,US,US,1,MGM Television,34,31459.1299691554,272657000,0.1756759066693257,0.765531914893617,0.010217735068726433,0.002656210134187465,0.0006840609100240731,0.44081632653061226
141052,Justice League,Justice League,en,English,2017-11-15,2017,11,2010,Action|Adventure|Science Fiction,Action,3,20.1114,6.1,13933,Mixed,Very High,300000000.0,661326987.0,True,True,361326987.0,1.20442329,120.0,US,US,1,Cruel & Unusual Films|Atlas Entertainment|Warner Bros. Pictures|RatPac Entertainment|DC Films,53,60047.7190728307,326608609,0.17510184895017236,0.4255319148936169,0.33774479990268824,0.4553733326172231,0.22619475956279447,0.4530612244897959
508442,Soul,Soul,en,English,2020-12-25,2020,12,2020,Animation|Family|Drama|Music|Fantasy,Animation,5,20.095,8.088,11726,Excellent,Very High,150000000.0,121977511.0,True,True,-28022489.0,-0.18681659333333334,101.0,US,US,1,Pixar,85,64465.2971415748,331578104,0.17486823737215465,0.8485106382978721,0.2840530349105948,0.2276865987615472,0.041720167214937764,0.37551020408163266
76338,Thor: The Dark World,Thor: The Dark World,en,English,2013-10-30,2013,10,2010,Action|Adventure|Fantasy,Action,3,20.0839,6.507,18716,Good,Very High,170000000.0,644783140.0,True,True,474783140.0,2.792842,112.0,US,US,1,Marvel Studios,65,53297.3862901595,316726282,0.17471012221874022,0.5121276595744679,0.4541053399829704,0.258044829942304,0.22053624024091734,0.4204081632653061
746036,The Fall Guy,The Fall Guy,en,English,2024-04-24,2024,4,2020,Action|Comedy|Romance,Action,3,20.0764,6.952,4040,Good,Very High,125000000.0,181073291.0,True,True,56073291.0,0.448586328,127.0,US,US|AU,1,87North Productions|Entertainment 360|Universal Pictures,36,86169.6641581917,340003797,0.17460328765562236,0.6068085106382978,0.0970684831529011,0.1897388097856012,0.061932794481824406,0.4816326530612245
18,The Fifth Element,Le Cinquième Élément,fr,French,1997-05-02,1997,5,1990,Science Fiction|Action|Adventure,Science Fiction,3,20.023,7.591,12139,Good,Very High,90000000.0,263920180.0,True,True,173920180.0,1.9324464444444445,126.0,FR,FR,3,Gaumont,28,24169.4008102822,59968066,0.1738426255662232,0.7427659574468085,0.2941004743948425,0.13661190521927682,0.0902690527997302,0.4775510204081633
57158,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,en,English,2013-12-11,2013,12,2010,Fantasy|Adventure|Action,Fantasy,3,20.0039,7.579,14571,Good,Very High,250000000.0,958400000.0,True,True,708400000.0,2.8336,161.0,NZ,NZ|US,1,New Line Cinema|Metro-Goldwyn-Mayer|WingNut Films,32,42984.9571801167,4442100,0.17357055354548306,0.7402127659574467,0.35326602603089646,0.3794777546653312,0.3278031330002881,0.6204081632653061
337167,Fifty Shades Freed,Fifty Shades Freed,en,English,2018-01-17,2018,1,2010,Drama|Romance,Drama,2,19.9531,6.668,8430,Good,Very High,55000000.0,371985018.0,True,True,316985018.0,5.763363963636364,105.0,US,US,1,Universal Pictures|Michael De Luca Productions|Perfect World Pictures,53,62875.6661382728,328529577,0.17284692743796473,0.5463829787234042,0.20386814256173216,0.08348500065295243,0.127230647877255,0.39183673469387753
629,The Usual Suspects,The Usual Suspects,en,English,1995-07-19,1995,7,1990,Drama|Crime|Thriller,Drama,3,19.8557,8.164,11733,Excellent,Very High,6000000.0,23300000.0,True,True,17300000.0,2.8833333333333333,106.0,US,US,4,Bad Hat Harry Productions|Blue Parrot Productions,67,28690.8757013347,266278000,0.1714595025782741,0.8646808510638296,0.2842233304950736,0.009107334260098283,0.007969335100240118,0.39591836734693875
324552,John Wick: Chapter 2,John Wick: Chapter 2,en,English,2017-02-08,2017,2,2010,Action|Thriller|Crime,Action,3,19.8522,7.345,14607,Good,Very High,40000000.0,171539887.0,True,True,131539887.0,3.288497175,122.0,US,US,4,Thunder Road|87Eleven|Summit Entertainment,44,60047.7190728307,326608609,0.17140964644881915,0.6904255319148935,0.35414183189393017,0.06071632726738483,0.05867206856135011,0.46122448979591835
19384,Dark Angel,Dark Angel,en,English,1990-01-26,1990,1,1990,Action|Thriller|Science Fiction,Action,3,19.8499,6.167,399,Mixed,Very High,7000000.0,9200000.0,True,True,2200000.0,0.3142857142857143,91.0,US,US,1,Vision International|Vision PDG|Epic Productions|Trans World Entertainment,49,23888.6000088133,249623000,0.171376883849463,0.43978723404255315,0.008490451283298868,0.010625245819136124,0.00314668880530837,0.3346938775510204
259316,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,en,English,2016-11-16,2016,11,2010,Fantasy|Adventure,Fantasy,2,19.838,7.308,19975,Good,Very High,180000000.0,809342332.0,True,True,629342332.0,3.4963462888888888,133.0,GB,GB|US,1,Heyday Films|Warner Bros. Pictures,58,41258.5374285695,65606000,0.171207373009316,0.6825531914893616,0.4847342172485099,0.27322394553268237,0.2768206925526735,0.5061224489795918
423108,The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,en,English,2021-05-25,2021,5,2020,Horror|Mystery|Thriller,Horror,3,19.7484,7.337,6704,Good,Very High,39000000.0,206444123.0,True,True,167444123.0,4.293439051282052,111.0,US,US,2,New Line Cinema|The Safran Company|Atomic Monster,55,71441.2319805947,332100166,0.16993105609526796,0.688723404255319,0.1618781170173945,0.05919841570834699,0.07061042206651488,0.4163265306122449
176,Saw,Saw,en,English,2004-10-01,2004,10,2000,Horror|Mystery|Crime,Horror,3,19.7197,7.427,10321,Good,Very High,1200000.0,104045735.0,True,True,102845735.0,85.70477916666667,103.0,US,US,1,Twisted Pictures,58,41724.6411982614,292805298,0.16952223583373693,0.7078723404255317,0.2498722783116409,0.0018213587767166532,0.03558693224416145,0.3836734693877551
1100782,Smile 2,Smile 2,en,English,2024-10-16,2024,10,2020,Horror|Mystery,Horror,2,19.7015,6.589,2328,Good,Very High,28000000.0,138128854.0,True,True,110128854.0,3.933173357142857,127.0,US,US,1,Paramount Pictures|Temple Hill Entertainment|Bad Feeling,50,86169.6641581917,340003797,0.16926298396057093,0.5295744680851064,0.055419048777520984,0.04250138855893076,0.047244437745230086,0.4816326530612245
102899,Ant-Man,Ant-Man,en,English,2015-07-14,2015,7,2010,Science Fiction|Adventure|Action,Science Fiction,3,19.6798,7.1,21235,Good,Very High,130000000.0,519311965.0,True,True,389311965.0,2.9947074230769233,117.0,US,US,1,Marvel Studios,62,56849.4697923159,321815121,0.16895387595794994,0.6382978723404253,0.5153874224546892,0.1973283675807904,0.17762112696187599,0.44081632653061226
82690,Wreck-It Ralph,Wreck-It Ralph,en,English,2012-11-01,2012,11,2010,Family|Animation|Comedy|Adventure,Family,4,19.6751,7.362,13316,Good,Very High,165000000.0,471222889.0,True,True,306222889.0,1.855896296969697,101.0,US,US,1,Walt Disney Animation Studios,114,51708.3940614082,314339099,0.16888692629839608,0.6940425531914893,0.3227344605279163,0.25045527214711477,0.16117314084853618,0.37551020408163266
184315,Hercules,Hercules,en,English,2014-07-23,2014,7,2010,Action|Adventure,Action,2,19.6612,5.806,4437,Mixed,Very High,100000000.0,244819862.0,True,True,144819862.0,1.44819862,98.0,US,US,1,Radical Studios|Flynn Picture Company|Metro-Goldwyn-Mayer|RatPac Entertainment,21,55153.3940182967,319257560,0.16868892624141765,0.3629787234042553,0.10672667558691157,0.1517910208096552,0.08373613947811899,0.363265306122449
62177,Brave,Brave,en,English,2012-06-21,2012,6,2010,Adventure|Animation|Family|Fantasy,Adventure,4,19.6183,7.035,14434,Good,Very High,185000000.0,538983207.0,True,True,353983207.0,1.9134227405405406,93.0,US,US,1,Pixar,94,51708.3940614082,314339099,0.1680778325403835,0.624468085106383,0.3499330981632405,0.2808135033278716,0.18434931436244378,0.34285714285714286
359724,Ford v Ferrari,Ford v Ferrari,en,English,2019-11-13,2019,11,2010,Drama|History|Action,Drama,3,19.6072,8.007,9286,Excellent,Very High,97600000.0,225508210.0,True,True,127908210.0,1.3105349385245901,153.0,US,US,4,20th Century Fox|TSG Entertainment|Chernin Entertainment|Turnpike Films,57,65227.9565911038,330226227,0.16791971738696904,0.8312765957446807,0.2246928597494222,0.1481480330679644,0.07713094323933804,0.5877551020408164
72190,World War Z,World War Z,en,English,2013-06-19,2013,6,2010,Action|Horror|Science Fiction,Action,3,19.583,6.851,17034,Good,Very High,200000000.0,531865000.0,True,True,331865000.0,1.659325,116.0,US,US,1,GK Films|Paramount Pictures|Hemisphere Media Capital|2DUX²|Skydance Media|Plan B Entertainment,72,53297.3862901595,316726282,0.16757499786330873,0.5853191489361701,0.4131857438267851,0.3035821767134392,0.18191466226208156,0.43673469387755104
